client_idx,global_round,bw_up_mbps,bw_down_mbps,rtt_ms,comm_time
2,154,13.997680127282997,14.151510385730809,36.001671933572354,0.03600167193357235
2,155,14.859975228451084,12.857560980684962,33.95443679473357,0.03395443679473357
2,156,14.772472553516014,15.471890689436583,37.69454582373114,0.03769454582373114
2,157,13.874450524624924,19.780278551605267,38.3928101223353,0.0383928101223353
2,158,14.40084135626455,19.53803618028721,37.322920027405274,0.037322920027405275
2,159,13.808044168611369,21.67894368804994,37.43866585258986,0.037438665852589856
2,160,13.025155179859752,21.11071630285485,38.65139540122946,0.03865139540122946
2,161,12.701188699453406,23.02355389653489,31.476098871749365,0.03147609887174936
2,162,12.152356705697171,23.934413788083102,32.440323402212776,0.03244032340221278
2,163,11.599350523463965,23.328632437367887,36.786212508392026,0.03678621250839203
2,164,10.956435884592683,24.35865741589793,37.49686163423261,0.03749686163423261
2,165,11.48454222592922,23.118836078257377,37.05794143596363,0.03705794143596363
3,41,32.72694032898862,34.15496867379004,9.869056541119912,0.009869056541119912
3,42,34.4697841417671,30.50642313449179,11.463837712950642,0.011463837712950642
